mid,times,player_0,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9
57,600,2,17,21,35,49,34,26,35,3,18
58,60,1,1,1,4,4,3,2,1,2,1
58,120,1,1,4,12,12,6,2,2,7,1
58,180,1,1,5,18,17,7,2,4,14,1
58,240,2,1,8,23,24,7,3,8,20,2
58,300,4,1,15,28,30,14,3,9,21,3
58,360,4,1,21,34,39,16,3,12,23,5
58,420,4,1,29,45,39,23,3,15,23,8
58,480,5,1,39,56,40,25,4,17,25,8
58,540,5,1,43,65,42,30,4,23,26,8
58,600,5,1,47,72,45,37,4,23,26,13
59,60,2,1,1,1,2,4,2,1,3,3
59,120,7,5,1,1,5,6,3,3,5,8
59,180,10,12,1,1,10,7,3,4,8,14
59,240,12,18,4,3,15,9,3,5,13,21
59,300,12,24,7,3,21,10,5,5,13,25
59,360,16,26,12,3,26,16,5,5,18,32
59,420,23,37,13,3,29,18,5,7,20,36
59,480,25,43,17,3,39,23,6,9,21,45
59,540,29,56,19,3,46,24,6,10,26,50
59,600,39,63,19,3,53,28,7,10,27,56
60,60,3,2,1,4,1,4,4,1,1,2
60,120,9,5,2,8,4,8,5,1,5,5
60,180,10,5,2,15,7,14,13,2,6,9
60,240,20,7,2,17,8,21,16,4,6,9
60,300,26,10,2,20,9,26,18,6,6,20
60,360,31,13,2,24,9,30,25,9,6,26
60,420,32,15,2,31,9,35,30,13,6,35
60,480,32,21,2,31,9,40,32,19,6,41
60,540,39,21,2,39,9,49,38,23,6,45
60,600,48,24,2,42,10,56,42,23,6,53
61,60,2,2,2,1,2,1,1,2,3,2
61,120,6,5,6,1,3,2,3,2,6,5
61,180,10,6,6,1,3,2,5,2,7,7
61,240,10,7,6,2,3,2,6,3,9,10
61,300,13,7,6,2,4,2,7,8,12,14
61,360,14,7,8,4,4,2,8,15,16,18
61,420,16,8,8,4,4,2,9,18,19,20
61,480,16,12,8,4,6,3,9,20,24,21
61,540,16,12,8,4,7,4,14,20,26,27
61,600,16,13,8,4,7,9,19,21,29,28
62,60,3,1,1,1,2,1,5,3,3,1
62,120,8,1,3,1,8,5,10,8,6,1
62,180,13,1,5,2,14,6,19,14,9,1
62,240,15,1,12,3,19,8,26,18,13,1
62,300,20,1,16,4,24,8,36,25,18,2
62,360,25,1,21,4,31,9,43,30,29,2
62,420,31,1,24,5,39,14,53,36,34,2
62,480,38,1,27,5,48,15,63,40,40,4
62,540,42,1,29,7,54,17,68,47,46,4
62,600,42,1,30,8,63,17,70,52,52,4
63,60,1,1,4,3,1,2,1,5,1,4
63,120,1,3,8,6,1,5,3,7,1,6
63,180,1,4,16,6,2,5,6,8,1,13
63,240,4,6,20,8,4,6,10,9,1,14
63,300,6,10,27,10,4,6,17,15,2,15
63,360,6,14,35,13,4,12,18,19,4,19
63,420,7,14,41,15,6,12,21,24,6,24
63,480,8,17,45,17,6,12,28,27,8,24
63,540,9,23,48,20,7,16,31,27,13,25
63,600,12,26,49,24,7,17,39,27,13,26
64,60,2,1,2,2,1,1,2,1,1,2
64,120,2,2,4,5,1,1,6,3,1,7
64,180,3,3,8,7,1,4,10,6,1,7
64,240,5,5,8,9,1,4,13,7,1,8
64,300,8,6,8,9,1,4,15,9,3,8
64,360,9,9,10,10,3,4,18,13,4,10
64,420,16,9,10,14,3,4,23,16,4,13
64,480,16,10,14,18,3,4,23,18,5,13
64,540,19,10,17,19,3,4,23,21,5,17
64,600,19,14,19,26,3,4,27,26,5,19
65,60,2,1,1,2,3,1,1,1,3,4
65,120,5,1,1,2,8,1,1,2,5,13
65,180,9,1,1,2,14,1,1,2,12,23
65,240,15,1,1,2,21,1,1,2,16,29
65,300,19,1,2,2,30,1,2,2,17,38
65,360,27,1,2,4,38,1,4,2,20,45
65,420,27,1,6,5,46,1,4,2,27,54
65,480,30,1,6,6,54,1,4,2,31,64
65,540,36,1,6,8,63,1,4,2,34,71
65,600,37,1,9,8,64,1,4,2,40,81
66,60,2,4,1,1,1,2,1,1,4,3
66,120,4,9,1,1,2,5,1,1,6,9
66,180,5,12,1,1,5,9,2,1,9,14
66,240,9,14,1,1,9,13,3,1,10,15
66,300,10,17,1,1,10,14,9,1,14,20
66,360,10,24,3,1,12,18,9,1,14,20
66,420,18,29,3,1,12,24,12,4,14,21
66,480,20,32,3,2,13,28,12,6,17,28
66,540,26,32,3,2,17,28,15,6,17,35
66,600,31,32,3,2,17,31,16,10,17,36
67,60,1,3,1,2,2,1,2,1,4,1
67,120,2,4,1,6,3,5,6,1,8,1
67,180,4,8,1,8,6,8,9,1,10,2
67,240,6,10,4,9,8,12,12,1,14,2
67,300,6,10,8,15,9,18,14,2,16,2
67,360,8,16,10,20,10,24,16,5,20,2
67,420,12,19,14,24,15,27,20,6,20,2
67,480,12,24,14,24,19,31,23,9,24,2
67,540,14,26,15,24,20,35,24,12,25,2
67,600,14,31,15,25,27,40,31,13,27,5
68,60,1,4,1,1,1,1,3,1,1,4
68,120,1,7,1,3,2,2,8,2,1,8
68,180,1,10,3,3,3,3,15,2,1,12
68,240,4,14,4,7,3,3,21,2,1,14
68,300,4,19,4,7,3,7,23,2,2,14
68,360,7,23,4,10,3,9,24,2,2,14
68,420,7,29,4,10,4,12,24,2,2,15
68,480,7,31,6,16,5,12,30,2,3,15
68,540,8,31,8,21,5,14,38,2,3,15
68,600,8,34,9,23,9,16,39,2,3,16
69,60,4,4,2,2,3,5,2,1,4,1
69,120,6,10,2,3,3,10,4,2,8,1
69,180,7,13,2,4,9,15,5,2,12,3
69,240,10,15,2,8,10,18,6,2,16,4
69,300,15,18,2,9,13,21,9,2,21,4
69,360,16,21,2,9,15,29,12,3,30,4
69,420,17,24,3,10,17,36,12,3,36,4
69,480,20,27,3,14,18,43,13,5,41,5
69,540,21,30,4,14,19,51,19,6,49,5
69,600,25,36,5,16,20,56,25,7,52,5
70,60,4,1,1,2,3,2,1,1,2,1
70,120,8,1,2,4,9,5,2,1,3,6
70,180,14,2,2,4,17,6,2,1,5,8
70,240,19,2,2,4,20,10,2,1,5,13
70,300,24,2,3,6,26,13,2,1,8,20
70,360,30,3,3,6,30,17,2,1,9,27
70,420,38,7,4,6,30,19,3,1,9,29
70,480,45,10,4,6,30,24,6,2,9,30
70,540,52,12,5,13,35,27,8,2,9,32
70,600,54,13,5,21,37,31,10,5,10,42
71,60,3,1,5,2,1,4,1,3,3,2
71,120,10,1,10,6,1,10,1,6,7,6
71,180,17,1,17,8,1,15,1,12,12,10
71,240,23,1,25,8,1,17,2,15,17,13
71,300,31,1,30,9,3,18,2,21,23,18
71,360,38,1,40,12,3,18,3,25,26,20
71,420,47,1,51,12,6,21,3,28,30,23
71,480,61,1,61,13,8,25,3,34,35,27
71,540,69,1,70,17,10,32,3,38,39,30
71,600,73,1,83,23,15,38,5,42,45,35
72,60,1,2,1,1,2,1,2,2,4,1
72,120,1,6,2,1,7,2,4,4,9,9
72,180,1,16,6,1,10,2,10,4,15,12
72,240,2,23,7,1,13,2,14,4,20,16
72,300,2,26,7,1,15,6,17,4,29,18
72,360,2,31,9,2,19,15,23,4,36,20
72,420,2,36,9,6,24,19,28,5,40,25
72,480,2,45,12,6,27,25,38,8,50,25
72,540,2,52,16,7,35,31,46,9,54,29
72,600,3,60,17,8,41,37,53,9,61,29
73,60,1,1,2,1,3,2,5,1,3,1
73,120,1,8,3,1,6,9,12,1,7,2
73,180,1,10,3,2,10,13,17,1,9,3
73,240,3,18,5,2,15,16,20,2,12,4
73,300,3,20,8,2,19,17,26,2,16,7
73,360,5,23,9,2,28,20,32,2,18,7
73,420,5,34,12,2,34,20,37,2,24,7
73,480,5,47,14,2,34,29,41,2,25,10
73,540,5,51,14,8,34,32,50,2,26,10
73,600,5,52,17,8,37,32,57,3,29,10
74,60,2,2,2,1,4,1,1,1,4,4
74,120,2,4,4,3,9,1,3,1,6,12
74,180,2,4,4,4,15,1,6,1,13,17
74,240,3,4,8,5,24,3,7,2,14,21
74,300,4,5,8,8,28,3,12,2,15,26
74,360,4,5,15,13,29,3,15,2,15,38
74,420,4,5,20,20,37,3,18,2,17,47
74,480,9,5,21,21,48,3,19,5,20,50
74,540,10,13,24,21,50,4,19,7,20,58
74,600,10,15,24,24,58,4,24,8,21,62
75,60,4,1,4,1,3,3,1,2,3,1
75,120,10,4,8,1,6,9,2,3,6,5
75,180,15,6,13,1,8,18,3,4,12,9
75,240,21,6,21,2,12,25,4,4,18,12
75,300,26,7,27,6,16,31,4,9,24,15
75,360,29,8,32,8,19,36,5,14,25,20
75,420,34,10,37,10,26,46,5,15,30,27
75,480,39,12,37,13,31,54,6,17,34,34
75,540,43,16,46,15,37,58,6,24,39,39
75,600,51,17,56,15,46,65,7,27,41,47
76,60,3,1,1,4,1,4,1,1,2,2
76,120,10,1,3,12,1,5,1,1,6,6
76,180,14,1,4,17,2,9,4,2,9,10
76,240,17,1,8,25,3,15,4,2,9,13
76,300,23,1,8,34,3,16,4,2,9,16
76,360,26,2,9,41,5,17,4,2,9,19
76,420,32,2,10,46,8,25,8,4,12,24
76,480,39,2,13,53,9,28,8,4,19,28
76,540,41,6,15,63,9,35,8,4,21,34
76,600,47,8,23,73,9,35,12,4,27,40
77,60,3,1,4,1,1,3,1,1,1,2
77,120,4,3,10,4,1,4,5,7,1,6
77,180,5,4,10,9,1,5,5,13,1,6
77,240,6,6,15,16,1,9,5,20,1,7
77,300,6,7,15,24,1,9,5,24,2,8
77,360,6,7,21,27,1,16,5,28,2,10
77,420,9,10,23,30,1,20,13,30,2,12
77,480,9,12,28,39,1,26,15,39,2,14
77,540,14,12,29,46,1,28,15,40,2,15
77,600,18,13,30,52,1,28,20,41,2,17
78,60,2,2,1,1,5,3,1,3,1,2
78,120,2,10,1,6,7,9,1,8,1,6
78,180,2,18,1,12,10,15,1,14,1,13
78,240,2,25,2,18,14,20,1,19,1,16
78,300,2,29,2,23,17,28,1,24,1,17
78,360,2,35,2,28,20,32,2,27,1,19
78,420,3,42,4,29,28,42,4,31,2,25
78,480,3,51,4,37,34,47,4,31,2,28
78,540,4,63,4,38,41,52,4,36,2,37
78,600,6,72,4,41,50,54,8,37,2,40
79,60,1,1,1,1,2,4,2,1,4,1
79,120,1,4,2,1,3,9,6,1,12,1
79,180,3,7,2,1,7,10,8,1,15,1
79,240,5,8,4,1,9,20,18,1,20,4
79,300,5,13,4,4,12,25,23,3,23,6
79,360,7,18,4,6,14,29,24,4,26,12
79,420,9,18,6,6,19,36,29,4,26,13
79,480,13,24,8,6,20,49,34,4,27,17
79,540,18,26,8,8,25,58,41,4,28,20
79,600,18,30,8,8,28,65,45,4,31,23
80,60,2,1,1,2,1,3,4,1,1,3
80,120,4,1,3,3,5,7,7,1,2,5
80,180,5,1,3,3,6,12,13,2,3,10
80,240,7,2,3,3,10,21,16,2,5,14
80,300,8,2,5,5,18,26,17,2,5,20
80,360,10,3,5,7,23,29,24,2,5,23
80,420,13,4,5,9,27,36,31,2,5,31
80,480,13,4,7,14,29,36,38,2,6,34
80,540,13,6,7,17,34,40,47,3,6,42
80,600,13,6,7,23,36,45,56,5,6,49
81,60,1,1,2,2,4,1,4,3,1,1
81,120,1,3,3,6,12,1,14,13,1,1
81,180,1,7,4,7,18,1,15,19,3,3
81,240,1,10,5,15,26,2,18,23,3,5
81,300,1,14,7,18,31,2,25,27,3,8
81,360,1,15,9,21,37,2,34,29,4,12
81,420,2,19,9,28,39,3,38,35,4,12
81,480,2,23,9,32,50,3,49,41,4,13
81,540,2,37,10,32,58,4,51,41,4,13
81,600,2,41,10,39,67,7,60,54,6,13
82,60,4,4,1,1,2,1,1,3,3,1
82,120,10,9,3,1,4,5,6,6,8,1
82,180,15,17,3,1,5,8,12,9,10,2
82,240,17,18,3,1,8,10,18,12,17,2
82,300,19,24,3,3,13,18,21,21,24,2
82,360,26,27,3,4,16,18,31,21,35,5
82,420,34,36,3,4,19,21,35,26,41,5
82,480,38,40,3,5,20,23,38,32,49,5
82,540,45,51,3,5,27,25,41,43,52,5
82,600,53,56,3,5,32,25,46,49,63,5
83,60,3,1,1,1,1,1,3,2,3,1
83,120,7,3,4,1,1,1,6,6,7,4
83,180,13,5,12,1,1,1,12,7,12,6
83,240,17,8,16,1,1,1,15,9,17,10
83,300,24,15,19,2,1,1,16,17,20,13
83,360,28,15,23,3,2,3,18,23,25,17
83,420,35,16,26,3,10,4,19,29,28,24
83,480,40,25,29,3,10,4,21,32,37,27
83,540,40,25,36,3,10,4,23,37,46,29
83,600,50,26,45,3,10,4,26,42,52,30
84,60,1,1,1,4,4,1,1,1,2,4
84,120,1,5,2,9,12,1,1,5,4,9
84,180,6,5,2,18,16,2,1,6,5,16
84,240,12,5,4,20,23,4,1,12,7,23
84,300,12,6,7,27,28,5,1,15,9,28
84,360,15,6,7,29,34,8,1,15,14,37
84,420,17,8,8,37,35,12,1,15,18,39
84,480,19,9,8,45,35,12,4,20,18,45
84,540,27,10,9,50,39,13,4,21,20,50
84,600,30,15,9,59,41,14,4,27,20,59
85,60,4,1,3,1,1,4,1,1,2,1
85,120,12,3,5,2,1,4,1,8,7,1
85,180,18,4,15,2,1,5,4,14,12,1
85,240,20,10,16,2,1,5,7,19,17,1
85,300,29,15,19,2,1,5,10,27,23,1
85,360,31,20,25,2,1,6,15,34,29,1
85,420,38,27,26,2,1,6,15,41,36,2
85,480,47,31,35,3,2,6,21,45,45,2
85,540,53,40,38,4,2,6,21,46,49,2
85,600,59,46,41,5,2,7,28,53,61,2
86,60,1,5,1,2,3,3,5,1,3,1
86,120,1,8,4,5,7,7,10,4,3,7
86,180,1,15,4,7,12,10,13,5,3,14
86,240,3,16,5,12,16,16,19,10,3,16
86,300,3,21,5,14,18,17,20,10,3,25
86,360,3,23,6,21,18,18,25,10,4,27
86,420,4,23,8,24,26,19,27,10,6,29
86,480,4,24,10,30,30,23,31,10,7,32
86,540,5,26,10,30,30,23,31,10,8,42
86,600,5,29,13,32,30,25,35,13,8,50
87,60,1,4,5,1,2,2,1,3,1,4
87,120,6,12,9,1,6,4,1,6,1,7
87,180,9,17,13,2,10,9,3,8,1,14
87,240,10,18,14,2,13,17,3,8,1,18
87,300,15,23,14,2,16,28,3,8,2,21
87,360,21,27,15,2,19,36,3,14,2,24
87,420,30,34,17,2,27,38,7,15,2,29
87,480,41,48,17,2,31,52,12,16,5,29
87,540,46,51,18,2,36,54,18,16,8,31
87,600,67,56,26,2,39,67,19,19,8,40
88,60,2,1,3,1,1,1,1,3,1,2
88,120,5,3,8,1,1,1,3,8,3,9
88,180,9,4,10,1,3,1,4,14,5,17
88,240,14,4,13,1,4,2,4,19,8,21
88,300,17,6,17,1,4,2,5,25,12,27
88,360,17,8,24,3,4,3,5,29,12,35
88,420,21,9,30,3,4,4,5,35,12,42
88,480,23,10,38,3,5,10,8,39,12,50
88,540,23,12,39,3,5,10,8,47,15,58
88,600,24,17,43,4,5,12,10,53,23,58
89,60,3,1,4,1,1,2,3,5,1,2
89,120,6,1,5,1,3,3,5,13,1,7
89,180,10,1,9,2,6,3,5,20,2,12
89,240,16,1,13,2,6,5,6,26,2,17
89,300,17,2,18,2,13,5,6,34,4,19
89,360,20,2,21,5,15,5,12,42,4,24
89,420,24,2,23,5,18,6,14,50,4,27
89,480,27,2,29,5,28,7,16,59,4,35
89,540,30,2,32,5,35,7,16,72,5,38
89,600,32,8,40,5,36,9,17,76,7,41
90,60,1,1,3,1,3,1,1,3,1,1
90,120,7,1,5,1,10,5,5,4,1,3
90,180,12,1,9,2,18,7,6,6,1,3
90,240,18,1,14,2,27,7,6,12,1,3
90,300,25,1,18,2,36,9,10,16,1,3
90,360,29,1,23,3,42,9,17,18,1,4
90,420,34,1,25,3,45,10,21,26,1,6
90,480,41,1,28,7,56,10,25,28,1,6
90,540,43,4,35,10,63,18,35,31,1,7
90,600,53,6,37,15,69,24,43,31,1,7
91,60,5,1,1,2,1,2,1,1,3,4
91,120,13,7,1,2,1,2,5,1,13,6
91,180,18,9,1,2,1,2,9,1,20,10
91,240,25,14,1,2,2,2,13,1,27,15
91,300,32,20,1,2,3,2,16,3,30,15
91,360,37,25,1,2,4,2,17,3,36,19
91,420,43,38,1,2,9,2,21,3,38,25
91,480,47,53,1,2,9,3,25,4,47,27
91,540,57,61,2,3,10,3,28,7,49,27
91,600,67,74,2,3,10,4,31,8,52,28
92,60,1,5,1,4,3,1,1,2,1,2
92,120,1,8,1,9,10,2,4,2,1,5
92,180,1,14,1,13,15,6,5,5,1,10
92,240,1,16,1,18,18,6,5,5,1,16
92,300,3,16,3,25,20,13,7,5,1,23
92,360,3,25,3,28,23,16,10,5,1,26
92,420,5,28,3,37,35,16,12,5,2,30
92,480,5,30,3,41,42,19,12,5,4,32
92,540,5,35,3,48,47,20,12,7,4,38
92,600,8,40,3,56,52,25,14,7,4,38
93,60,2,1,5,1,2,1,1,2,2,1
93,120,3,3,14,1,7,2,1,2,5,5
93,180,3,3,19,1,9,7,1,2,8,7
93,240,7,3,27,1,15,10,1,4,15,15
93,300,10,4,31,3,17,16,1,4,20,20
93,360,10,4,39,3,25,23,1,4,27,28
93,420,12,4,47,3,30,24,1,4,31,30
93,480,14,4,57,3,30,27,4,4,48,39
93,540,15,4,64,5,36,30,4,4,69,46
93,600,15,5,71,9,37,32,4,5,72,49
94,60,2,3,2,4,1,1,2,2,3,3
94,120,10,6,4,7,1,4,5,5,5,3
94,180,18,10,4,13,1,12,7,7,6,3
94,240,21,10,4,17,1,17,8,12,7,7
94,300,29,14,7,19,1,20,15,16,7,13
94,360,35,17,8,26,1,23,18,19,8,19
94,420,40,20,9,32,1,23,19,21,8,28
94,480,46,20,14,32,1,26,26,25,10,36
94,540,48,21,17,35,1,26,27,25,12,46
94,600,58,21,20,37,1,26,34,26,12,50
95,60,1,2,2,1,1,1,4,1,2,2
95,120,1,4,6,8,1,2,8,3,2,7
95,180,1,4,8,18,1,2,15,3,2,13
95,240,1,5,14,26,2,3,23,6,2,20
95,300,1,6,18,34,2,3,29,9,2,28
95,360,1,9,21,36,4,3,38,13,2,34
95,420,1,12,36,42,4,3,43,13,2,42
95,480,1,12,39,48,5,4,49,13,2,49
95,540,1,14,49,54,6,9,51,13,2,56
95,600,1,16,60,58,10,9,62,15,3,61
96,60,1,1,3,1,3,2,5,3,1,1
96,120,4,1,5,1,8,4,8,5,4,2
96,180,6,1,6,2,10,6,13,10,8,2
96,240,8,3,9,2,10,8,20,15,10,3
96,300,13,6,9,3,16,12,20,21,13,4
96,360,13,6,10,5,17,15,25,28,16,4
96,420,17,7,12,6,19,15,26,32,23,5
96,480,24,7,12,6,20,18,34,37,25,5
96,540,25,8,12,6,24,19,39,43,26,5
96,600,28,10,12,7,28,19,41,43,27,5
97,60,1,4,4,1,1,3,4,1,1,1
97,120,2,6,4,4,2,4,9,1,9,1
97,180,6,9,5,5,7,5,15,2,13,2
97,240,6,15,6,8,14,5,17,3,17,3
97,300,6,20,8,8,18,5,20,4,18,7
97,360,6,24,9,9,25,6,23,4,24,9
97,420,10,25,9,13,31,6,27,7,25,13
97,480,10,29,13,15,34,7,28,8,30,14
97,540,14,29,15,16,38,10,28,8,30,14
97,600,14,31,16,21,41,12,29,8,31,16
98,60,3,1,2,1,3,1,4,1,2,2
98,120,8,2,5,4,6,3,7,1,3,2
98,180,9,2,6,4,10,6,9,1,5,2
98,240,15,2,12,8,13,8,14,1,9,2
98,300,18,2,17,8,16,9,20,2,10,2
98,360,25,4,19,14,17,14,25,3,16,2
98,420,31,4,25,16,17,16,31,3,17,2
98,480,38,4,28,20,17,16,34,3,18,2
98,540,46,5,29,21,17,16,34,3,20,2
98,600,53,7,30,21,18,18,45,3,21,2
99,60,2,2,1,4,2,1,3,5,1,1
99,120,5,5,2,9,2,7,4,7,1,1
99,180,8,12,2,16,5,8,5,12,1,1
99,240,12,16,2,18,7,9,8,15,1,1
99,300,16,18,4,20,7,15,8,23,1,1
99,360,20,23,4,25,8,17,8,23,1,1
99,420,23,23,7,27,8,17,8,25,1,1
99,480,26,23,9,30,12,20,8,32,7,2
99,540,31,23,12,30,12,23,9,37,8,2
99,600,36,23,12,32,14,27,13,48,9,3
100,60,1,4,5,3,1,1,3,5,1,4
100,120,1,8,7,7,1,1,7,7,1,7
100,180,1,8,13,12,3,2,9,13,3,8
100,240,1,10,16,16,3,2,15,13,3,13
100,300,1,15,17,17,3,3,19,20,3,15
100,360,1,17,21,23,4,3,32,21,6,15
100,420,3,20,21,28,4,4,37,21,6,16
100,480,4,25,26,38,6,4,42,21,6,18
100,540,5,31,26,43,10,5,49,25,6,19
100,600,5,39,29,54,10,5,53,28,6,20
101,60,2,6,1,1,1,1,2,2,2,3
101,120,4,9,1,6,2,2,3,5,3,10
101,180,4,12,2,6,2,2,5,8,3,15
101,240,9,17,3,8,2,4,7,10,3,21
101,300,14,25,3,13,2,6,10,12,5,28
101,360,20,29,3,15,3,9,15,13,6,39
101,420,25,32,3,20,3,10,17,14,8,45
101,480,29,39,3,20,3,10,19,14,10,46
101,540,32,42,3,24,5,13,24,14,10,56
101,600,32,42,3,26,6,16,27,14,12,60
102,60,3,4,4,3,2,1,1,4,2,2
102,120,3,4,7,7,7,1,1,5,4,8
102,180,3,4,13,14,8,1,1,7,7,15
102,240,4,5,17,17,8,1,1,10,14,23
102,300,4,6,24,20,9,1,1,12,16,30
102,360,7,6,29,24,13,1,1,15,19,36
102,420,7,6,32,25,13,1,2,20,23,43
102,480,8,7,35,32,13,1,2,23,25,50
102,540,8,7,40,36,14,3,2,25,29,50
102,600,8,10,47,46,17,3,2,26,32,57
103,60,4,5,1,1,1,2,3,1,1,1
103,120,8,12,1,2,1,3,10,3,1,3
103,180,10,18,1,2,1,8,17,5,1,6
103,240,16,21,1,3,1,13,25,5,2,8
103,300,19,27,3,4,3,14,29,5,2,12
103,360,23,37,3,4,3,19,35,5,6,16
103,420,26,45,3,4,3,23,43,5,6,19
103,480,30,51,3,4,3,24,51,5,7,23
103,540,31,56,3,4,3,29,57,5,7,23
103,600,37,64,3,5,3,38,67,7,7,24
104,60,1,3,1,2,2,1,2,1,1,4
104,120,1,6,2,9,3,1,3,1,4,12
104,180,1,8,2,9,4,1,10,1,6,15
104,240,1,12,3,14,6,2,12,2,15,19
104,300,1,16,4,19,14,2,16,2,19,24
104,360,1,21,4,24,16,3,19,3,24,29
104,420,3,21,4,29,20,3,26,3,27,36
104,480,3,24,4,36,21,3,29,4,31,40
104,540,3,25,8,41,26,3,38,7,35,46
104,600,4,28,9,41,29,3,42,9,39,56
105,60,2,4,1,1,4,4,1,2,2,2
105,120,7,5,1,2,7,7,2,5,2,3
105,180,15,12,1,3,10,14,4,7,2,3
105,240,19,16,1,4,16,19,4,12,3,12
105,300,20,21,6,5,18,20,9,13,5,19
105,360,21,27,8,5,20,26,10,14,5,32
105,420,34,35,8,5,21,26,16,14,5,41
105,480,40,39,8,5,27,27,19,18,5,50
105,540,45,42,10,5,34,31,21,23,6,54
105,600,52,47,10,8,34,36,23,23,6,62
106,60,1,2,4,1,4,2,1,3,3,1
106,120,3,7,14,1,4,3,6,6,6,4
106,180,3,12,19,1,5,5,7,8,7,6
106,240,5,14,20,2,12,7,7,13,12,6
106,300,8,15,25,3,16,10,7,18,15,6
106,360,9,16,29,3,17,16,8,21,23,10
106,420,12,16,34,3,20,19,8,23,26,10
106,480,13,19,37,4,24,23,8,25,32,10
106,540,13,23,42,4,24,24,9,29,38,10
106,600,13,23,51,4,24,24,9,32,40,10
107,60,1,2,1,3,2,3,3,3,1,1
107,120,1,9,1,5,8,4,6,5,2,2
107,180,1,16,5,8,12,12,13,6,2,3
107,240,1,24,10,10,16,16,20,7,2,3
107,300,1,31,15,16,27,19,25,10,2,3
107,360,1,34,15,24,30,21,27,12,2,7
107,420,2,42,17,24,38,26,32,13,3,9
107,480,2,50,21,25,46,30,40,13,3,9
107,540,2,54,24,28,46,39,46,15,3,12
107,600,5,60,24,30,49,39,47,16,4,15
108,60,2,2,2,1,1,1,2,1,5,1
108,120,4,4,5,1,3,1,6,1,9,3
108,180,7,4,8,1,6,1,7,2,10,4
108,240,9,6,9,1,9,1,9,2,15,4
108,300,12,6,9,1,10,4,9,5,19,4
108,360,12,6,15,1,17,8,9,5,25,6
108,420,13,7,19,2,18,8,13,6,25,8
108,480,16,7,24,2,24,13,15,6,27,9
108,540,16,9,28,2,27,18,20,6,27,9
108,600,18,9,31,2,30,18,27,7,29,9
109,60,1,1,1,3,5,3,1,1,1,1
109,120,1,1,1,8,12,10,5,6,2,1
109,180,1,1,6,9,16,13,6,8,2,1
109,240,2,1,8,12,25,17,9,13,2,1
109,300,2,1,12,13,34,21,16,16,2,2
109,360,4,3,14,16,36,26,19,16,4,2
109,420,5,4,20,18,36,26,25,19,6,2
109,480,5,6,20,20,43,34,36,21,7,2
109,540,8,13,25,21,47,37,37,21,9,3
109,600,9,20,26,27,52,47,37,23,9,3
110,60,1,2,1,1,4,2,1,4,1,2
110,120,3,5,1,2,9,8,2,6,2,2
110,180,8,10,1,4,12,12,3,8,3,4
110,240,13,13,2,4,18,13,5,10,3,5
110,300,15,15,2,6,18,19,5,17,3,8
110,360,19,24,2,8,19,25,7,19,3,9
110,420,21,28,2,10,21,28,8,24,5,14
110,480,27,32,4,10,24,32,9,29,6,15
110,540,29,43,4,12,27,39,9,31,6,17
110,600,38,53,4,15,28,42,9,32,6,21
111,60,1,4,1,1,3,3,1,1,2,3
111,120,1,7,1,1,6,12,1,1,2,7
111,180,1,12,1,2,9,15,1,2,2,9
111,240,1,14,1,2,12,20,2,3,5,13
111,300,1,17,2,3,17,23,3,7,5,15
111,360,2,19,2,3,23,26,3,13,5,19
111,420,4,25,2,3,27,28,3,18,6,21
111,480,9,30,2,3,32,31,4,20,7,21
111,540,9,30,7,5,38,32,6,25,8,25
111,600,10,36,7,10,38,34,9,30,14,26
112,60,4,1,2,4,1,4,1,2,1,1
112,120,9,1,4,8,1,10,5,5,1,1
112,180,13,1,7,16,1,15,8,7,1,2
112,240,17,1,8,19,1,19,10,14,1,3
112,300,21,1,8,25,1,27,14,19,1,4
112,360,26,4,13,29,1,35,14,26,1,4
112,420,31,4,16,35,1,41,27,32,1,4
112,480,42,14,21,41,2,50,30,40,3,4
112,540,50,17,29,42,2,58,30,46,3,4
112,600,54,17,36,43,2,59,39,49,3,5
113,60,2,4,1,1,1,1,1,2,3,2
113,120,5,9,1,6,1,1,1,6,9,9
113,180,9,16,1,10,4,1,3,10,9,14
113,240,13,21,1,15,7,1,3,15,13,18
113,300,16,28,1,19,8,1,3,20,20,25
113,360,16,31,3,21,9,1,4,24,27,28
113,420,21,38,3,25,12,1,5,28,32,35
113,480,26,39,3,31,14,1,5,36,32,35
113,540,29,47,3,39,18,1,5,43,34,41
113,600,35,53,3,46,19,1,5,48,39,57
114,60,2,1,1,3,3,3,4,3,1,1
114,120,3,1,1,6,10,4,10,5,1,1
114,180,9,1,1,10,12,5,16,8,2,2
114,240,14,3,2,18,14,8,21,10,2,2
114,300,19,3,2,19,19,12,29,14,2,2
114,360,24,3,3,25,24,17,35,20,3,2
114,420,28,3,3,26,30,19,37,26,3,2
114,480,28,3,3,36,36,20,42,29,6,3
114,540,30,3,3,39,42,27,48,37,9,3
114,600,37,3,4,46,50,29,58,46,13,3
115,60,1,7,1,3,1,1,2,1,5,1
115,120,1,10,4,8,2,2,5,1,6,2
115,180,1,10,9,15,3,5,10,1,6,5
115,240,2,16,16,21,4,7,16,1,12,5
115,300,3,23,17,25,4,9,27,1,15,7
115,360,5,29,18,30,9,13,34,1,17,8
115,420,5,36,18,39,9,13,40,1,27,12
115,480,5,46,19,43,9,17,48,1,29,13
115,540,5,58,21,50,9,21,57,1,36,16
115,600,7,62,27,50,10,26,67,1,37,23
